Date,VFV.TO,VDY.TO,VMO.TO,FCUV.TO,FCUQ.TO,INAI.TO,MNT.TO
2017-01-24,47.04057312011719,23.22568130493164,25.43397331237793,,,,17.0
2017-01-25,47.07590103149414,23.328088760375977,25.72172737121582,,,,16.709999084472656
2017-01-26,47.17301940917969,23.369060516357425,25.72172737121582,,,,16.639999389648438
2017-01-27,47.24365234375,23.256160736083984,25.73101043701172,,,,16.739999771118164
2017-01-30,46.90816116333008,23.02354621887207,25.4154109954834,,,,16.670000076293945
2017-01-31,46.47552490234375,22.96880149841309,25.20191192626953,,,,16.8700008392334
2017-02-01,46.643280029296875,22.96880149841309,25.47110366821289,,,,16.889999389648438
2017-02-02,46.554988861083984,22.955106735229492,25.359716415405273,,,,16.93000030517578
2017-02-03,46.925819396972656,23.11248779296875,25.666034698486328,,,,16.920000076293945
2017-02-06,47.05823516845703,23.016687393188477,25.666034698486328,,,,17.299999237060547
2017-02-07,47.34959411621094,23.085111618041992,25.684598922729492,,,,17.34000015258789
2017-02-08,47.34959411621094,23.15353012084961,25.628908157348633,,,,17.43000030517578
2017-02-09,47.57915496826172,23.24931526184082,25.666034698486328,,,,17.299999237060547
2017-02-10,47.57915496826172,23.39300537109375,25.786706924438477,,,,17.270000457763672
2017-02-13,47.78221130371094,23.454586029052734,26.074462890625,,,,17.059999465942383
2017-02-14,47.95879364013672,23.51616859436035,26.00948715209961,,,,17.149999618530273
2017-02-15,48.22366714477539,23.625633239746097,26.111591339111328,,,,17.200000762939453
2017-02-16,48.20600891113281,23.625633239746097,26.037334442138672,,,,17.329999923706055
2017-02-17,48.33843994140625,23.67353630065918,26.037334442138672,,,,17.299999237060547
2017-02-21,48.797550201416016,23.659839630126953,26.32508850097656,,,,17.290000915527344
2017-02-22,48.788700103759766,23.687211990356445,26.222980499267575,,,,17.399999618530273
2017-02-23,48.691593170166016,23.577741622924805,26.028053283691406,,,,17.459999084472656
2017-02-24,48.74456787109375,23.258525848388672,25.833118438720703,,,,17.59000015258789
2017-02-27,49.00942611694336,23.33403587341309,25.972354888916016,,,,17.549999237060547
2017-02-28,49.35376739501953,23.09375762939453,26.222980499267575,,,,17.790000915527344
2017-03-01,50.218997955322266,23.327171325683594,26.779930114746097,,,,17.829999923706055
2017-03-02,50.157196044921875,23.33403587341309,26.64069175720215,,,,17.610000610351562
2017-03-03,50.1130485534668,23.38895606994629,26.584999084472656,,,,17.639999389648438
2017-03-06,50.07773971557617,23.533119201660156,26.492176055908203,,,,17.579999923706055
2017-03-07,49.945308685302734,23.54685401916504,26.492176055908203,,,,17.440000534057617
2017-03-08,50.14836120605469,23.423276901245117,26.492176055908203,,,,17.440000534057617
2017-03-09,50.23666000366211,23.382083892822266,26.492176055908203,,,,17.350000381469727
2017-03-10,50.218997955322266,23.237932205200195,26.43648147583008,,,,17.31999969482422
2017-03-13,50.20133590698242,23.327171325683594,26.57571601867676,,,,17.299999237060547
2017-03-14,50.18368148803711,23.13494873046875,26.42719841003418,,,,17.219999313354492
2017-03-15,49.91880798339844,23.107498168945312,26.57571601867676,,,,17.360000610351562
2017-03-16,49.99826431274414,23.22419548034668,26.57571601867676,,,,17.479999542236328
2017-03-17,49.901153564453125,23.100624084472656,26.7335205078125,,,,17.510000228881836
2017-03-20,49.85700988769531,22.942731857299805,26.7335205078125,,,,17.530000686645508
2017-03-21,49.27429962158203,22.72991371154785,26.15800666809082,,,,17.739999771118164
2017-03-22,49.21250915527344,22.76089096069336,26.037334442138672,,,,17.799999237060547
2017-03-23,49.23899841308594,22.946720123291016,26.185853958129883,,,,17.790000915527344
2017-03-24,49.31700134277344,22.967370986938477,26.445764541625977,,,,17.850000381469727
2017-03-27,49.26381301879883,23.0430850982666,26.14872360229492,,,,17.959999084472656
2017-03-28,49.64508438110352,23.22203063964844,26.492176055908203,,,,17.81999969482422
2017-03-29,49.51209259033203,23.26333236694336,26.501455307006836,,,,17.84000015258789
2017-03-30,49.66281509399414,23.16697120666504,26.566434860229492,,,,17.639999389648438
2017-03-31,49.41454315185547,23.16008186340332,26.57571601867676,,,,17.649999618530273
2017-04-03,49.65396499633789,23.16008186340332,26.510740280151367,,,,17.719999313354492
2017-04-04,49.76035690307617,23.235801696777344,26.510740280151367,,,,17.8700008392334
2017-04-05,49.69829177856445,23.1531982421875,26.66854476928711,,,,17.889999389648438
2017-04-06,49.77808380126953,23.28396987915039,26.520023345947266,,,,17.8799991607666
2017-04-07,49.72488784790039,23.28396987915039,26.39006805419922,,,,17.940000534057617
2017-04-10,49.441158294677734,23.304615020751953,26.408634185791016,,,,17.739999771118164
2017-04-11,49.3879508972168,23.187612533569336,26.408634185791016,,,,18.020000457763672
2017-04-12,48.97121810913086,23.105016708374023,26.093029022216797,,,,18.09000015258789
2017-04-13,48.88254165649414,22.912307739257812,26.037334442138672,,,,18.309999465942383
2017-04-17,49.219482421875,23.16008186340332,26.037334442138672,,,,18.170000076293945
2017-04-18,49.3436164855957,23.049955368041992,26.065183639526367,,,,18.399999618530273
2017-04-19,49.609622955322266,23.00866317749023,26.482892990112305,,,,18.270000457763672
2017-04-20,49.98202133178711,23.11190414428711,26.64069175720215,,,,18.399999618530273
2017-04-21,49.946563720703125,23.08570671081543,26.66854476928711,,,,18.440000534057617
2017-04-24,50.505157470703125,23.35454368591309,27.21620750427246,,,,18.34000015258789
2017-04-25,51.019432067871094,23.485519409179688,27.21620750427246,,,,18.270000457763672
2017-04-26,51.170166015625,23.251150131225582,27.78243827819824,,,,18.3799991607666
2017-04-27,51.24109649658203,22.940946578979492,27.838130950927734,,,,18.299999237060547
2017-04-28,51.24997329711914,22.996091842651367,27.79172134399414,,,,18.36000061035156
2017-05-01,51.45390319824219,22.98919677734375,27.79172134399414,,,,18.239999771118164
2017-05-02,51.62237548828125,22.996091842651367,27.986656188964844,,,,18.299999237060547
2017-05-03,51.57804107666016,22.968524932861328,27.838130950927734,,,,18.13999938964844
2017-05-04,51.79083633422851,22.816871643066406,27.88454818725586,,,,17.889999389648438
2017-05-05,51.59577560424805,23.03746032714844,27.995935440063477,,,,17.899999618530273
2017-05-08,51.74652099609375,23.133960723876953,27.94024085998535,,,,17.799999237060547
2017-05-09,51.81744384765625,22.975421905517575,27.93095970153809,,,,17.709999084472656
2017-05-10,51.63125228881836,23.00297737121582,27.93095970153809,,,,17.649999618530273
2017-05-11,51.666709899902344,22.734142303466797,27.94024085998535,,,,17.799999237060547
2017-05-12,51.64897918701172,22.685894012451172,27.958803176879883,,,,17.860000610351562
2017-05-15,51.62237548828125,22.796188354492188,28.02378273010254,,,,17.829999923706055
2017-05-16,51.427303314208984,22.65832901000977,28.02378273010254,,,,17.790000915527344
2017-05-17,50.60269927978515,22.244728088378903,27.420421600341797,,,,18.15999984741211
2017-05-18,50.76230239868164,22.36880111694336,27.513246536254883,,,,17.93000030517578
2017-05-19,50.753414154052734,22.54113006591797,27.64320182800293,,,,18.030000686645508
2017-05-23,51.12583923339844,22.69688606262207,27.64320182800293,,,,17.90999984741211
2017-05-24,50.895301818847656,22.55843734741211,27.6246337890625,,,,17.8799991607666
2017-05-25,51.347511291503906,22.613813400268555,27.86598014831543,,,,17.989999771118164
2017-05-26,51.303184509277344,22.565366744995117,27.708179473876953,,,,18.040000915527344
2017-05-29,51.586910247802734,22.60689353942871,27.76387405395508,,,,18.0
2017-05-30,51.267704010009766,22.54458999633789,27.708179473876953,,,,18.0
2017-05-31,51.418453216552734,22.52383041381836,27.652484893798828,,,,18.18000030517578
2017-06-01,51.82631301879883,22.69688606262207,28.10732650756836,,,,18.170000076293945
2017-06-02,51.92384338378906,22.676115036010746,28.274410247802734,,,,18.280000686645508
2017-06-05,51.835166931152344,22.641508102416992,28.172300338745117,,,,18.239999771118164
2017-06-06,51.55143737792969,22.58612823486328,28.005220413208008,,,,18.38999938964844
2017-06-07,51.9504508972168,22.57920837402344,28.227996826171875,,,,18.420000076293945
2017-06-08,51.90611267089844,22.6899471282959,28.432212829589844,,,,18.280000686645508
2017-06-09,51.657840728759766,22.946073532104492,28.31153678894043,,,,18.09000015258789
2017-06-12,51.13470077514648,22.77302360534668,27.79172134399414,,,,17.90999984741211
2017-06-13,50.97509765625,22.74532890319824,27.76387405395508,,,,17.770000457763672
2017-06-14,50.96622848510742,22.58612823486328,27.652484893798828,,,,17.649999618530273
2017-06-15,51.01056289672851,22.655349731445312,27.652484893798828,,,,17.600000381469727
2017-06-16,50.81549835205078,22.7868595123291,27.53181266784668,,,,17.520000457763672
2017-06-19,51.19677734375,22.87685775756836,27.8474178314209,,,,17.469999313354492
2017-06-20,51.06376266479492,22.703794479370117,27.81956672668457,,,,17.43000030517578
2017-06-21,51.267704010009766,22.616979598999023,27.81956672668457,,,,17.530000686645508
2017-06-22,50.913028717041016,22.769790649414062,27.680328369140625,,,,17.5
2017-06-23,51.03495788574219,22.846195220947266,27.828853607177734,,,,17.670000076293945
2017-06-26,51.008243560791016,22.860090255737305,27.80100440979004,,,,17.510000228881836
2017-06-27,50.3319206237793,22.867036819458008,27.438987731933594,,,,17.579999923706055
2017-06-28,50.20735168457031,23.026805877685547,27.438987731933594,,,,17.43000030517578
2017-06-29,49.70011520385742,22.901771545410156,27.07697296142578,,,,17.280000686645508
2017-06-30,49.6556282043457,22.825363159179688,27.07697296142578,,,,17.190000534057617
2017-07-04,49.85140228271485,22.81842041015625,27.058408737182617,,,,17.09000015258789
2017-07-05,49.83361053466797,22.908721923828125,27.271902084350582,,,,17.040000915527344
2017-07-06,49.38865661621094,22.901771545410156,27.058408737182617,,,,16.90999984741211
2017-07-07,49.37977600097656,22.873987197875977,27.039838790893555,,,,16.600000381469727
2017-07-10,49.43315124511719,22.91566276550293,27.039838790893555,,,,16.709999084472656
2017-07-11,49.539947509765625,22.873987197875977,27.327598571777344,,,,16.770000457763672
2017-07-12,49.2017936706543,22.91566276550293,27.12338638305664,,,,16.530000686645508
2017-07-13,49.22846984863281,22.957345962524418,27.12338638305664,,,,16.479999542236328
2017-07-14,49.14839172363281,23.01985740661621,27.13266372680664,,,,16.540000915527344
2017-07-17,49.308570861816406,22.97818374633789,27.13266372680664,,,,16.65999984741211
2017-07-18,49.07720184326172,22.943449020385746,27.049121856689453,,,,16.690000534057617
2017-07-19,49.24627304077149,23.10321617126465,27.151227951049805,,,,16.729999542236328
2017-07-20,49.23738479614258,23.172670364379883,27.151227951049805,,,,16.729999542236328
2017-07-21,48.97931671142578,23.07321548461914,27.039838790893555,,,,16.739999771118164
2017-07-24,48.845829010009766,23.052335739135746,27.039838790893555,,,,16.75
2017-07-25,48.97041320800781,23.107975006103516,27.039838790893555,,,,16.719999313354492
2017-07-26,48.739044189453125,22.9619140625,27.12338638305664,,,,16.790000915527344
2017-07-27,49.10390853881836,22.934083938598633,27.104816436767575,,,,16.899999618530273
2017-07-28,48.60556411743164,22.857568740844727,26.88203811645508,,,,16.899999618530273
2017-07-31,48.70344924926758,22.94104385375977,26.900604248046875,,,,16.899999618530273
2017-08-01,49.08609771728515,23.059297561645508,27.14194679260254,,,,17.0
2017-08-02,49.23738479614258,23.13581085205078,26.919166564941406,,,,16.950000762939453
2017-08-03,49.15728759765625,23.052335739135746,27.058408737182617,,,,17.049999237060547
2017-08-04,49.539947509765625,23.11493682861328,27.14194679260254,,,,17.09000015258789
2017-08-08,49.57552719116211,23.059297561645508,27.45755195617676,,,,17.040000915527344
2017-08-09,49.70901870727539,22.996685028076172,27.290468215942383,,,,17.299999237060547
2017-08-10,49.175079345703125,22.690610885620117,27.290468215942383,,,,17.530000686645508
2017-08-11,49.03269958496094,22.64192771911621,26.807781219482425,,,,17.5
2017-08-14,49.67343521118164,22.836694717407227,27.19764518737793,,,,17.43000030517578
2017-08-15,49.762428283691406,22.80887031555176,27.290468215942383,,,,17.25
2017-08-16,49.34416961669922,22.732343673706055,27.20692443847656,,,,17.31999969482422
2017-08-17,48.79243850708008,22.662796020507812,26.891321182250977,,,,17.350000381469727
2017-08-18,48.32080078125,22.57237434387207,26.677824020385746,,,,17.209999084472656
2017-08-21,48.34748840332031,22.586284637451172,26.677824020385746,,,,17.25
2017-08-22,48.81023025512695,22.624006271362305,26.677824020385746,,,,17.25
2017-08-23,48.5699577331543,22.819639205932617,26.87275505065918,,,,17.260000228881836
2017-08-24,48.391990661621094,22.819639205932617,26.770648956298828,,,,17.25
2017-08-25,48.30299377441406,22.777719497680664,27.22549057006836,,,,17.18000030517578
2017-08-28,48.391990661621094,22.69388771057129,26.854190826416016,,,,17.450000762939453
2017-08-29,48.53437042236328,22.651960372924805,26.854190826416016,,,,17.420000076293945
2017-08-30,49.14839172363281,22.728809356689453,26.854190826416016,,,,17.59000015258789
2017-08-31,48.899227142333984,22.812658309936523,27.281185150146484,,,,17.690000534057617
2017-09-01,48.59666442871094,22.840612411499023,27.281185150146484,,,,17.579999923706055
2017-09-05,48.24070358276367,22.624006271362305,27.281185150146484,,,,17.799999237060547
2017-09-06,47.786861419677734,22.610031127929688,26.45504570007324,,,,17.510000228881836
2017-09-07,47.37751388549805,22.48427391052246,26.45504570007324,,,,17.420000076293945
2017-09-08,47.39531326293945,22.50522232055664,26.45504570007324,,,,17.489999771118164
2017-09-11,47.80465316772461,22.637989044189453,26.45504570007324,,,,17.1299991607666
2017-09-12,48.18732070922851,22.763750076293945,26.844911575317383,,,,17.290000915527344
2017-09-13,48.24961471557617,22.791688919067383,26.87275505065918,,,,17.229999542236328
2017-09-14,48.23179244995117,22.847597122192383,26.919166564941406,,,,17.200000762939453
2017-09-15,48.32970428466797,22.805654525756836,26.974864959716797,,,,17.110000610351562
2017-09-18,48.8369255065918,22.88252639770508,27.383291244506836,,,,17.06999969482422
2017-09-19,48.79243850708008,23.050214767456055,27.383291244506836,,,,17.15999984741211
2017-09-20,49.020286560058594,23.12102699279785,27.615354537963867,,,,17.200000762939453
2017-09-21,48.93986892700195,23.2752628326416,27.615354537963867,,,,17.020000457763672
2017-09-22,48.94881439208984,23.24020195007324,27.615354537963867,,,,17.059999465942383
2017-09-25,48.98454666137695,23.36639404296875,27.21620750427246,,,,17.229999542236328
2017-09-26,48.89519882202149,23.317319869995117,27.19764518737793,,,,17.139999389648438
2017-09-27,49.592166900634766,23.51362419128418,27.726743698120117,,,,17.1299991607666
2017-09-28,49.48493957519531,23.6187801361084,27.726743698120117,,,,17.049999237060547
2017-09-29,49.77088165283203,23.646825790405273,28.070192337036133,,,,16.899999618530273
2017-10-02,50.181915283203125,23.766002655029297,28.12588882446289,,,,16.8799991607666
2017-10-03,50.19084167480469,23.85013771057129,28.302257537841797,,,,16.889999389648438
2017-10-04,50.19977951049805,23.843120574951172,28.302257537841797,,,,16.850000381469727
2017-10-05,50.878883361816406,23.88517951965332,28.385799407958984,,,,16.959999084472656
2017-10-06,50.718040466308594,23.82208824157715,28.48790168762207,,,,16.920000076293945
2017-10-10,50.61976623535156,23.94125747680664,28.49718856811523,,,,17.079999923706055
2017-10-11,50.50358963012695,24.018386840820312,28.525035858154297,,,,16.969999313354492
2017-10-12,50.45891189575195,23.91321563720703,28.60858154296875,,,,17.059999465942383
2017-10-13,50.56614685058594,24.00436782836914,28.682838439941406,,,,17.15999984741211
2017-10-16,50.83420944213867,24.06045150756836,28.868488311767575,,,,17.18000030517578
2017-10-17,50.878883361816406,24.081483840942383,28.82207489013672,,,,17.030000686645508
2017-10-18,50.6644287109375,23.997360229492188,28.82207489013672,,,,16.889999389648438
2017-10-19,50.73591232299805,24.053443908691406,28.469341278076172,,,,17.0
2017-10-20,51.557987213134766,24.090660095214844,29.007720947265625,,,,17.149999618530273
2017-10-23,51.49543762207031,24.06255531311035,29.007720947265625,,,,17.149999618530273
2017-10-24,51.700950622558594,24.16086196899414,29.05413818359375,,,,17.1299991607666
2017-10-25,51.960079193115234,24.06255531311035,29.26763343811035,,,,17.3700008392334
2017-10-26,52.26390075683594,24.16086196899414,29.332611083984375,,,,17.219999313354492
2017-10-27,52.54088592529297,24.252147674560547,29.611087799072266,,,,17.280000686645508
2017-10-30,52.3711051940918,24.29425811767578,29.59252166748047,,,,17.389999389648438
2017-10-31,52.74640655517578,24.364492416381836,29.79673194885254,,,,17.350000381469727
2017-11-01,52.65705871582031,24.329381942749023,29.741039276123047,,,,17.350000381469727
2017-11-02,52.460472106933594,24.28023147583008,29.666778564453125,,,,17.3700008392334
2017-11-03,52.42472076416016,24.308326721191406,29.564674377441406,,,,17.1299991607666
2017-11-06,52.31749725341797,24.35044288635254,29.611087799072266,,,,17.229999542236328
2017-11-07,52.531959533691406,24.364492416381836,29.53682327270508,,,,17.31999969482422
2017-11-08,52.3711051940918,24.308326721191406,29.583236694335938,,,,17.299999237060547
2017-11-09,52.0494270324707,24.29425811767578,29.23978805541992,,,,17.270000457763672
2017-11-10,52.0494270324707,24.167888641357425,29.221220016479492,,,,17.079999923706055
2017-11-13,52.27281188964844,24.16086196899414,29.221220016479492,,,,17.25
2017-11-14,52.183475494384766,24.11172103881836,29.26763343811035,,,,17.31999969482422
2017-11-15,52.0047607421875,24.09766960144043,29.21194076538086,,,,17.209999084472656
2017-11-16,52.44259262084961,24.21002197265625,29.21194076538086,,,,17.25
2017-11-17,52.32643127441406,24.29425811767578,29.47184944152832,,,,17.459999084472656
2017-11-20,52.585567474365234,24.414125442504883,29.768888473510746,,,,17.25
2017-11-21,52.82682418823242,24.526927947998047,29.92668914794922,,,,17.3799991607666
2017-11-22,52.460472106933594,24.491674423217773,29.861711502075195,,,,17.360000610351562
2017-11-23,52.56769943237305,24.46347999572754,29.694625854492188,,,,17.350000381469727
2017-11-24,52.60344314575195,24.48462677001953,29.694625854492188,,,,17.280000686645508
2017-11-27,52.80896759033203,24.42090606689453,29.973106384277344,,,,17.549999237060547
2017-11-28,53.52379608154297,24.49169158935547,30.270139694213867,,,,17.600000381469727
2017-11-29,53.702510833740234,24.477540969848633,29.92668914794922,,,,17.559999465942383
2017-11-30,54.363731384277344,24.604955673217773,30.27942657470703,,,,17.3799991607666
2017-12-01,53.39870071411133,24.590803146362305,29.601804733276367,,,,17.299999237060547
2017-12-04,53.37189865112305,24.541240692138672,29.555389404296875,,,,17.110000610351562
2017-12-05,53.15742874145508,24.428001403808594,29.416156768798828,,,,16.989999771118164
2017-12-06,53.514862060546875,24.51293182373047,29.416156768798828,,,,17.06999969482422
2017-12-07,53.92588424682617,24.647432327270508,29.416156768798828,,,,16.93000030517578
2017-12-08,54.265438079833984,24.725284576416016,29.973106384277344,,,,16.940000534057617
2017-12-11,54.42628479003906,24.704055786132812,29.945255279541016,,,,16.950000762939453
2017-12-12,54.587127685546875,24.725284576416016,29.880279541015625,,,,16.920000076293945
2017-12-13,54.363731384277344,24.68989944458008,29.973106384277344,,,,17.0
2017-12-14,53.89908981323242,24.541240692138672,29.70391273498535,,,,16.8700008392334
2017-12-15,54.81945037841797,24.569561004638672,29.8338680267334,,,,17.149999618530273
2017-12-18,55.132179260253906,24.68281936645508,30.39081573486328,,,,17.1299991607666
2017-12-19,54.9534797668457,24.68989944458008,30.335121154785156,,,,17.170000076293945
2017-12-20,54.783714294433594,24.61911392211914,30.2608585357666,,,,17.149999618530273
2017-12-21,54.4620246887207,24.68989944458008,30.06592559814453,,,,17.040000915527344
2017-12-22,54.3726692199707,24.61911392211914,30.04736328125,,,,17.18000030517578
2017-12-27,53.979515075683594,24.58371925354004,29.945255279541016,,,,17.18000030517578
2017-12-28,53.75887680053711,24.636974334716797,30.04854965209961,,,,17.260000228881836
2017-12-29,53.54363632202149,24.672502517700195,29.7668399810791,,,,17.389999389648438
2018-01-02,53.62434387207031,24.715099334716797,29.795011520385746,,,,17.450000762939453
2018-01-03,54.144535064697266,24.842945098876953,30.161231994628903,,,,17.450000762939453
2018-01-04,54.22526168823242,24.95658493041992,30.236347198486328,,,,17.459999084472656
2018-01-05,54.20732116699219,24.9423770904541,30.086105346679688,,,,17.399999618530273
2018-01-08,54.36875915527344,24.885555267333984,30.26451873779297,,,,17.31999969482422
2018-01-09,54.61090087890625,24.892656326293945,30.499279022216797,,,,17.299999237060547
2018-01-10,54.90688705444336,24.76482582092285,30.46171188354492,,,,17.440000534057617
2018-01-11,55.193885803222656,24.779029846191406,30.82792854309082,,,,17.469999313354492
2018-01-12,55.34634780883789,24.750600814819336,30.91244125366211,,,,17.600000381469727
2018-01-15,55.87550735473633,24.828746795654297,30.837324142456055,,,,17.549999237060547
2018-01-16,55.014503479003906,24.771934509277344,30.65890312194824,,,,17.549999237060547
2018-01-17,55.46295166015625,24.85004997253418,30.987560272216797,,,,17.43000030517578
2018-01-18,55.382225036621094,24.864240646362305,30.987560272216797,,,,17.5
2018-01-19,55.97417449951172,24.977882385253903,31.297435760498047,,,,17.59000015258789
2018-01-22,56.18045425415039,25.013397216796875,31.278657913208008,,,,17.530000686645508
2018-01-23,56.225303649902344,24.94948387145996,31.475847244262695,,,,17.649999618530273
2018-01-24,55.76788711547851,24.80033302307129,31.222318649291992,,,,17.780000686645508
2018-01-25,55.947265625,24.715099334716797,31.18476295471191,,,,17.700000762939453
2018-01-26,56.36878967285156,24.66539764404297,31.353778839111328,,,,17.68000030517578
2018-01-29,56.12664031982422,24.53018569946289,31.222318649291992,,,,17.450000762939453
2018-01-30,55.44500732421875,24.451908111572266,30.884267807006836,,,,17.389999389648438
2018-01-31,55.35531997680664,24.430561065673828,30.921829223632812,,,,17.600000381469727
2018-02-01,55.17595672607422,24.20282554626465,30.91244125366211,,,,17.450000762939453
2018-02-02,54.65575408935547,23.91817092895508,30.480491638183594,,,,17.459999084472656
2018-02-05,52.82612228393555,23.469846725463867,29.691720962524418,,,,17.770000457763672
2018-02-06,53.70507049560547,23.526765823364254,30.086105346679688,,,,17.559999465942383
2018-02-07,53.72300720214844,23.54100227355957,30.142446517944336,,,,17.510000228881836
2018-02-08,51.893367767333984,23.163833618164062,29.109529495239254,,,,17.530000686645508
2018-02-09,52.59292984008789,23.1140193939209,28.968677520751953,,,,17.489999771118164
2018-02-12,53.39114761352539,23.29194068908691,29.74806022644043,,,,17.649999618530273
2018-02-13,53.50775146484375,23.256343841552734,29.738670349121097,,,,17.690000534057617
2018-02-14,53.83063125610352,23.377321243286133,30.142446517944336,,,,17.850000381469727
2018-02-15,54.34185028076172,23.498308181762695,30.28330421447754,,,,17.850000381469727
2018-02-16,54.754417419433594,23.576587677001953,30.790369033813477,,,,17.8700008392334
2018-02-20,54.85306167602539,23.53389358520508,30.91244125366211,,,,17.75
2018-02-21,54.718536376953125,23.790084838867188,31.0063419342041,,,,17.809999465942383
2018-02-22,54.888946533203125,23.718904495239254,30.903047561645508,,,,17.899999618530273
2018-02-23,55.51676177978515,23.889720916748047,30.987560272216797,,,,17.8700008392334
2018-02-26,56.19839859008789,23.966148376464844,31.475847244262695,,,,17.84000015258789
2018-02-27,55.99209976196289,23.94470596313477,31.269269943237305,,,,17.700000762939453
2018-02-28,55.71406173706055,23.644695281982425,31.156587600708008,,,,17.899999618530273
2018-03-01,54.8441047668457,23.516103744506836,30.611955642700195,,,,17.860000610351562
2018-03-02,55.43604278564453,23.487533569335938,30.903047561645508,,,,17.959999084472656
2018-03-05,56.45847702026367,23.70183563232422,31.57914352416992,,,,18.020000457763672
2018-03-06,56.11768341064453,23.69468879699707,31.588533401489254,,,,18.190000534057617
2018-03-07,56.171478271484375,23.616111755371097,31.74816513061523,,,,18.11000061035156
2018-03-08,56.440547943115234,23.737564086914062,31.870237350463867,,,,17.950000762939453
2018-03-09,57.02351760864258,23.837556838989254,32.123775482177734,,,,17.950000762939453
2018-03-12,57.131134033203125,23.894712448120117,32.142555236816406,,,,18.0
2018-03-13,57.31947326660156,23.93042755126953,32.245845794677734,,,,18.1200008392334
2018-03-14,56.89794921875,23.937572479248047,32.208282470703125,,,,18.049999237060547
2018-03-15,57.32845687866211,23.923282623291016,32.39609146118164,,,,18.09000015258789
2018-03-16,57.64236068725586,23.959001541137695,32.53694152832031,,,,18.1299991607666
2018-03-19,56.655792236328125,23.801843643188477,31.92658042907715,,,,18.229999542236328
2018-03-20,56.835166931152344,23.837556838989254,32.330352783203125,,,,18.06999969482422
2018-03-21,55.95623016357422,23.901853561401367,32.07682418823242,,,,18.209999084472656
2018-03-22,54.6198844909668,23.523256301879883,31.457069396972656,,,,18.09000015258789
2018-03-23,53.301483154296875,23.18036842346191,30.715248107910156,,,,18.290000915527344
2018-03-26,54.60331344604492,23.194658279418945,30.987560272216797,,,,18.440000534057617
2018-03-27,53.80202865600586,23.087505340576172,31.156587600708008,,,,18.299999237060547
2018-03-28,53.820045471191406,23.144651412963867,30.81853485107422,,,,18.049999237060547
2018-03-29,54.432254791259766,23.40937614440918,31.128414154052734,,,,18.049999237060547
2018-04-02,53.27986526489258,23.165451049804688,30.705860137939453,,,,18.31999969482422
2018-04-03,53.39690017700195,23.00045585632324,30.42415428161621,,,,18.06999969482422
2018-04-04,54.027099609375,23.00762176513672,30.42415428161621,,,,17.950000762939453
2018-04-05,54.324214935302734,23.25872039794922,30.81853485107422,,,,17.90999984741211
2018-04-06,53.14481735229492,23.029142379760746,30.62134552001953,,,,17.950000762939453
2018-04-09,53.10879898071289,23.13675880432129,30.51805877685547,,,,17.979999542236328
2018-04-10,53.51394271850586,23.14392471313477,30.555614471435547,,,,17.899999618530273
2018-04-11,53.10879898071289,22.986108779907227,30.51805877685547,,,,18.0
2018-04-12,53.65798568725586,23.014795303344727,30.771587371826172,,,,17.81999969482422
2018-04-13,53.56795883178711,22.935884475708008,30.696468353271484,,,,18.0
2018-04-16,53.83804702758789,23.02197265625,30.696468353271484,,,,17.8700008392334
2018-04-17,54.324214935302734,23.093721389770508,31.109638214111328,,,,17.780000686645508
2018-04-18,54.69333267211914,23.273069381713867,31.391345977783203,,,,18.010000228881836
2018-04-19,54.531272888183594,23.122407913208008,31.69182586669922,,,,18.030000686645508
2018-04-20,54.459266662597656,23.1798095703125,31.203536987304688,,,,17.969999313354492
2018-04-23,54.85538101196289,23.316116333007812,31.457069396972656,,,,17.8700008392334
2018-04-24,53.97309875488281,23.208492279052734,30.940610885620117,,,,18.020000457763672
2018-04-25,54.072139739990234,23.230026245117188,30.940610885620117,,,,17.90999984741211
2018-04-26,54.95443344116211,23.42373275756836,30.940610885620117,,,,17.829999923706055
2018-04-27,54.89140319824219,23.50264358520508,31.090850830078125,,,,17.899999618530273
2018-04-30,54.41424560546875,23.470306396484375,31.081464767456055,,,,17.760000228881836
2018-05-01,54.621307373046875,23.513418197631836,30.95000457763672,,,,17.75
2018-05-02,54.243186950683594,23.484678268432617,31.13780212402344,,,,17.75
2018-05-03,54.027099609375,23.448745727539062,31.062685012817383,,,,17.799999237060547
2018-05-04,54.82838821411133,23.60684585571289,31.372556686401367,,,,17.75
2018-05-07,55.1254768371582,23.729013442993164,31.62609481811523,,,,17.93000030517578
2018-05-08,55.33255386352539,23.757747650146484,31.7387752532959,,,,18.0
2018-05-09,55.476593017578125,23.85118293762207,31.62609481811523,,,,17.760000228881836
2018-05-10,55.58463668823242,23.95178604125977,31.82329368591309,,,,17.719999313354492
2018-05-11,55.818702697753906,24.045196533203125,32.02987289428711,,,,17.860000610351562
2018-05-14,55.96276092529297,24.145814895629883,32.09560012817383,,,,17.690000534057617
2018-05-15,55.88174819946289,24.18174171447754,32.03926086425781,,,,17.610000610351562
2018-05-16,55.79169845581055,24.167375564575195,32.1143798828125,,,,17.469999313354492
2018-05-17,55.76469421386719,24.18174171447754,32.13316345214844,,,,17.489999771118164
2018-05-18,56.03478240966797,24.145814895629883,32.41487121582031,,,,17.6299991607666
2018-05-22,55.98976516723633,24.203298568725582,32.23645782470703,,,,17.399999618530273
2018-05-23,56.169830322265625,24.10988426208496,32.208282470703125,,,,17.530000686645508
